0.4633702823449879,0.9817253502283083,0.0
0.6945741003675279,0.7512306601051535,0.0
0.5239895838831947,0.7037068578436502,0.0
0.6313110961012462,0.22763134193480605,0.0
0.26306677195159134,0.05086620492779548,0.0
0.818005201133819,0.46192465495664126,0.0
0.7468336104144554,0.07652123521499254,0.0
0.014978703048898812,0.47072623206712183,0.0
0.08546909948358938,0.05747330472033474,0.0
0.3923610266578853,0.4294438444089901,0.0
0.9381313862966522,0.8899554846862978,0.0
0.7761450928932683,0.008135729697173355,0.0
0.42708168767291055,0.060369016885912674,0.0
0.055408111998550225,0.8046103043894367,0.0
0.8124811866555638,0.6525242150184095,0.0
0.6055523949467376,0.56413891881736,0.0
0.7324475868361063,0.11607600830381004,0.0
0.5754364152617006,0.26089956649671553,0.0
0.7134141682863744,0.2346850871954127,0.0
0.6221412071732666,0.22094856524888584,0.0
0.08546909948358938,0.05747330472033474,1.0
0.014978703048898812,0.47072623206712183,1.0
0.055408111998550225,0.8046103043894367,1.0
0.42708168767291055,0.060369016885912674,1.0
0.3923610266578853,0.4294438444089901,1.0
0.4633702823449879,0.9817253502283083,1.0
0.7761450928932683,0.008135729697173355,1.0
0.818005201133819,0.46192465495664126,1.0
0.9381313862966522,0.8899554846862978,1.0
0.014978703048898812,0.008135729697173355,2.0
0.9381313862966522,0.9817253502283083,2.0
